PlayerType,PlayerName,Dribbling,Pace,PlayerNation,Passing,PlayerClub,PlayerRating,PlayerPosition,Defense,Shooting,Physical
NIF,Denis Zakaria,76,74,Switzerland,74,Borussia Mönchengladbach,77,CM,75,54,79
NIF,Amine Harit,83,81,France,73,FC Schalke 04,77,RW,42,66,45
NIF,Philipp Max,75,82,Germany,72,FC Augsburg,77,LB,71,49,71
NIF,Maximiliano Gómez,69,66,Uruguay,61,RC Celta de Vigo,77,ST,27,79,73
NIF,Juanmi,80,79,Spain,67,Real Sociedad,77,ST,30,76,56
NIF,Pione Sisto,80,85,Denmark,72,RC Celta de Vigo,77,LW,52,74,67
NIF,Jonathan Calleri,76,74,Argentina,61,UD Las Palmas,77,ST,39,75,72
NIF,Rodrigo,73,70,Spain,74,Villarreal CF,77,CM,74,62,75
NIF,Fabian Schär,67,56,Switzerland,72,RC Deportivo de La Coruña,77,CB,77,66,75
NIF,Nabil Dirar,79,79,Morocco,73,Fenerbahçe SK,77,RM,52,66,75
NIF,Jozy Altidore,70,73,United States,64,Toronto FC,77,ST,35,75,85
NIF,Borja García,77,82,Spain,74,Girona FC,77,CM,59,70,65
NIF,Alireza Jahanbakhsh,79,86,Iran,69,AZ,77,RW,42,75,72
NIF,Germán Conti,50,70,Argentina,47,Colón de Santa Fe,77,CB,80,38,75
NIF,Omar Kharbin,73,80,Syria,56,Al Hilal,77,ST,26,78,68
NIF,Carlos Eduardo,74,73,Brazil,77,Al Hilal,77,CF,51,78,72
NIF,Emanuel Mammana,71,79,Argentina,67,Zenit St. Petersburg,77,CB,77,42,74
NIF,Hans Vanaken,75,47,Belgium,78,Club Brugge KV,77,CAM,48,73,66
WORLDCUP,John Obi Mikel,72,55,Nigeria,73,CAF,77,CM,76,66,80
WORLDCUP,Frank Fabra,78,87,Colombia,60,CONMEBOL,77,LB,71,54,82
WORLDCUP,Ahmed Hassan,70,60,Egypt,53,CAF,77,ST,30,77,80
WORLDCUP,Óscar Murillo,52,70,Colombia,55,CONMEBOL,77,CB,77,39,78
WORLDCUP,Ramiro Funes Mori,65,67,Argentina,61,CONMEBOL,77,CB,76,49,77
IF,Adam Frączczak,74,87,Poland,74,Pogoń Szczecin,77,RM,70,77,88
WORLDCUP,Jakub Błaszczykowski,77,76,Poland,75,UEFA,77,RM,58,70,70
WORLDCUP,Enzo Pérez,73,72,Argentina,73,UEFA,77,CM,75,70,80
WORLDCUP,Gabriel Mercado,62,75,Argentina,66,CONMEBOL,77,RB,79,55,81
WORLDCUP,Luke Shaw,76,82,England,70,UEFA,77,LWB,75,51,75
WORLDCUP,Pontus Jansson,61,62,Sweden,52,UEFA,77,CB,76,42,81
WORLDCUP,Renato Tapia,78,66,Peru,70,CONMEBOL,77,CDM,76,57,79
WORLDCUP,Carlos Sánchez,75,88,Uruguay,74,CONMEBOL,77,RM,54,71,72
WORLDCUP,Ola Toivonen,74,53,Sweden,74,UEFA,77,ST,42,77,74
NIF,Amin Younes,85,80,Germany,72,Napoli,77,LW,27,61,56
WORLDCUP,Fabian Schär,67,56,Switzerland,71,UEFA,77,CB,77,65,75
NIF,Marcelo,54,70,Brazil,48,Sporting CP,77,CB,78,28,73
WORLDCUP,Sam Larsson,82,77,Sweden,72,UEFA,77,LM,39,73,63
NIF,Alen Halilović,80,76,Croatia,76,Milan,77,RM,28,64,44
NIF,Bruno Gaspar,77,84,Portugal,69,Sporting CP,77,RB,72,61,73
WORLDCUP,Nikola Maksimović,55,65,Serbia,47,UEFA,77,CB,78,28,78
WORLDCUP,Kasper Dolberg,77,76,Denmark,61,UEFA,77,ST,26,79,69
WORLDCUP,Carlos Sánchez,70,70,Colombia,70,CONMEBOL,77,CDM,75,58,83
NIF,Joel Campbell,78,85,Costa Rica,73,Arsenal,77,RM,42,73,71
NIF,Léo Dubois,75,69,France,74,Olympique Lyonnais,77,RB,76,61,66
NIF,Fábio Coentrão,76,75,Portugal,72,Real Madrid CF,77,LB,76,65,69
NIF,Rodrigo,73,70,Spain,74,Atlético Madrid,77,CM,74,62,75
NIF,Andrea Bertolacci,78,74,Italy,76,Milan,77,CM,66,69,72
NIF,Andreas Pereira,81,72,Brazil,76,Manchester United,77,LM,62,71,69
NIF,Vincenzo Grifo,83,75,Italy,73,TSG 1899 Hoffenheim,77,LM,33,73,63
NIF,Matteo Politano,82,82,Italy,70,Inter,77,LW,17,69,50
NIF,Germán Conti,50,70,Argentina,47,SL Benfica,77,CB,80,38,75
NIF,Giannelli Imbula,80,72,France,73,Stoke City,77,CM,62,61,72
NIF,Jordi Amat,58,68,Spain,53,Swansea City,77,CB,76,48,76
NIF,Mauro Zárate,85,77,Argentina,68,Boca Juniors,77,ST,33,79,65
NIF,Jordy Clasie,76,63,Netherlands,76,Southampton,77,CM,66,66,73
NIF,Luisinho,76,70,Portugal,73,SD Huesca,77,LB,76,53,65
NIF,Diego Rolán,77,75,Uruguay,72,FC Girondins de Bordeaux,77,ST,31,75,64
NIF,Yūya Ōsako,80,76,Japan,67,SV Werder Bremen,77,CF,36,72,66
NIF,Yuri,70,78,Spain,64,Athletic Club de Bilbao,77,LB,76,56,81
NIF,Johannes Geis,69,48,Germany,81,FC Schalke 04,77,CDM,73,66,77
NIF,Aleksandar Dragović,65,72,Austria,61,Bayer 04 Leverkusen,77,CB,78,51,76
NIF,Jonny,69,77,Spain,64,Wolverhampton Wanderers,77,LB,77,42,76
NIF,Jesé,80,83,Spain,73,Paris Saint-Germain,77,LM,24,71,56
NIF,Fabian Schär,67,56,Switzerland,72,Newcastle United,77,CB,77,66,75
NIF,Alexandre Song,73,66,Cameroon,68,FC Sion,77,CDM,74,56,77
NIF,Jordy Clasie,76,63,Netherlands,76,Feyenoord,77,CM,66,66,73
NIF,Diego Rolán,77,75,Uruguay,72,CD Leganés,77,ST,31,75,64
NIF,Montoya,72,83,Spain,69,Brighton & Hove Albion,77,RB,75,50,71
NIF,Danny Ings,77,82,England,64,Southampton,77,ST,35,74,71
NIF,Stefano Sturaro,76,76,Italy,73,Sporting CP,77,CM,74,67,79
NIF,Jordi Amat,58,68,Spain,53,Rayo Vallecano,77,CB,76,48,76
NIF,Sebastian Rode,73,68,Germany,70,Borussia Dortmund,78,CDM,77,62,80
IF,Jefferson Savarino,80,87,Venezuela,66,Real Salt Lake,77,RM,37,79,65
NIF,Thomas Delaney,74,73,Denmark,75,SV Werder Bremen,78,CM,74,71,81
NIF,Keisuke Honda,82,76,Japan,81,Pachuca,78,RW,48,71,66
NIF,Aïssa Mandi,69,68,Algeria,73,Real Betis Balompié,78,CB,78,46,72
NIF,Sergi Darder,79,55,Spain,76,RCD Espanyol,78,CM,64,63,66
IF,Dominik Furman,72,73,Poland,79,Wisła Płock,77,CDM,70,67,69
NIF,Borja Bastón,71,62,Spain,59,Málaga CF,78,ST,28,78,74
NIF,Charlie Austin,69,67,England,56,Southampton,78,ST,40,79,76
NIF,Pavel Kadeřábek,74,81,Czech Republic,72,TSG 1899 Hoffenheim,78,RWB,73,58,78
NIF,Simone Verdi,84,88,Italy,76,Bologna,78,RW,35,66,55
NIF,John Terry,52,34,England,57,Aston Villa,78,CB,80,47,73
NIF,Ben Davies,74,75,Wales,71,Tottenham Hotspur,78,LB,78,54,73
NIF,Duván Zapata,72,73,Colombia,52,Sampdoria,78,ST,27,77,78
NIF,Raúl Bobadilla,78,73,Paraguay,70,Borussia Mönchengladbach,78,ST,37,77,86
NIF,Raúl Navas,48,53,Spain,59,Real Sociedad,78,CB,79,45,70
NIF,Daniel Caligiuri,79,78,Italy,74,FC Schalke 04,78,RM,49,72,69
NIF,Divock Origi,75,83,Belgium,68,VfL Wolfsburg,78,ST,31,76,77
NIF,Riccardo Montolivo,78,56,Italy,82,Milan,78,CDM,69,68,68
NIF,Steven Defour,76,67,Belgium,78,Burnley,78,CM,73,70,71
NIF,Oscar Wendt,77,78,Sweden,77,Borussia Mönchengladbach,78,LB,76,63,70
NIF,Soldado,73,60,Spain,73,Fenerbahçe SK,78,ST,42,77,67
NIF,Ki Sung Yueng,75,65,Korea Republic,81,Swansea City,78,CM,62,74,70
NIF,Bigas,56,72,Spain,60,UD Las Palmas,78,CB,78,52,76
NIF,Omar El Kaddouri,77,74,Morocco,77,PAOK,78,CAM,54,71,72
NIF,Mitchell Weiser,83,84,Germany,75,Hertha Berlin,78,RB,72,62,70
NIF,Diego Laxalt,77,88,Uruguay,73,Genoa,78,LM,50,64,69
NIF,Leonardo Bittencourt,81,84,Germany,75,1. FC Köln,78,LM,53,65,62
NIF,Cheikh N'Doye,66,57,Senegal,73,Birmingham City,78,CM,80,71,90
NIF,Marcel Sabitzer,78,83,Austria,71,RB Leipzig,78,CAM,32,78,76
NIF,José Sosa,81,71,Argentina,80,Trabzonspor,78,CM,58,70,68
NIF,Jesse Lingard,80,83,England,72,Manchester United,78,RM,50,74,67
NIF,Julian Baumgartlinger,69,71,Austria,68,Bayer 04 Leverkusen,78,CDM,76,48,83
NIF,David López,67,60,Spain,66,RCD Espanyol,78,CB,77,66,81
NIF,Thomas Vermaelen,60,68,Belgium,67,FC Barcelona,78,CB,76,61,74
NIF,Ragnar Klavan,62,57,Estonia,63,Liverpool,78,CB,78,48,76
NIF,Kwadwo Asamoah,82,77,Ghana,77,Juventus,78,LB,75,68,74
NIF,Diego Demme,75,60,Germany,74,RB Leipzig,78,CDM,70,38,76
NIF,John Guidetti,76,65,Sweden,65,RC Celta de Vigo,78,ST,30,80,75
NIF,Filip Kostić,80,88,Serbia,72,Hamburger SV,78,LM,32,68,72
NIF,Matias Vecino,74,68,Uruguay,74,Inter,78,CM,71,67,76
NIF,Ben Mee,65,66,England,58,Burnley,78,CB,77,37,82
NIF,Marvin Plattenhardt,75,77,Germany,77,Hertha Berlin,78,LB,74,55,71
NIF,Marco Borriello,72,61,Italy,61,Ferrara,78,ST,27,75,70
NIF,Rúben Semedo,64,72,Portugal,51,Villarreal CF,78,CB,78,52,82
NIF,Jose Holebas,74,80,Greece,70,Watford,78,LB,76,67,82
NIF,Roberto Gagliardini,75,70,Italy,73,Inter,78,CM,75,64,74
NIF,Fin Bartels,81,86,Germany,73,SV Werder Bremen,78,CF,40,73,61
NIF,Gonzalo Escalante,72,67,Argentina,69,SD Eibar,78,CDM,77,61,79
NIF,Guido Burgstaller,73,73,Austria,65,FC Schalke 04,78,ST,29,78,83
NIF,Bruno Alves,69,56,Portugal,68,Rangers FC,78,CB,75,69,85
NIF,Lucas Tousart,71,69,France,68,Olympique Lyonnais,78,CDM,76,55,84
NIF,Holger Badstuber,53,46,Germany,73,VfB Stuttgart,78,CB,79,51,69
NIF,Theo Bongonda,80,83,Belgium,73,Trabzonspor,78,LW,27,70,51
NIF,Llorente,67,49,Spain,60,Tottenham Hotspur,78,ST,28,75,78
NIF,Miguel Veloso,76,61,Portugal,82,Genoa,78,CDM,71,70,72
NIF,Rafinha,76,72,Brazil,73,FC Bayern München,78,RB,76,47,65
NIF,Gökhan Töre,82,86,Turkey,76,Beşiktaş JK,78,RM,36,71,74
NIF,Dani Ceballos,80,68,Spain,76,Real Madrid CF,78,CM,70,61,64
NIF,Cristian Zapata,57,66,Colombia,46,Milan,78,CB,81,32,79
NIF,Wahbi Khazri,78,76,Tunisia,76,Stade Rennais FC,78,LM,43,78,68
NIF,Guillaume Gillet,73,67,Belgium,74,Olympiacos CFP,78,CDM,76,74,80
NIF,Luiz Adriano,77,78,Brazil,64,Spartak Moscow,78,ST,30,78,66
NIF,Adriano,81,75,Brazil,77,Beşiktaş JK,78,LB,75,71,72
NIF,Raúl,57,50,Brazil,56,SC Braga,78,CB,77,55,83
NIF,Lautaro Acosta,80,93,Argentina,70,Club Atlético Lanús,78,LW,33,72,55
NIF,Rick Karsdorp,74,87,Netherlands,72,Roma,78,RB,73,63,78
NIF,Hernâni,80,91,Portugal,70,FC Porto,78,RM,22,69,59
NIF,Andreas Samaris,70,60,Greece,69,SL Benfica,78,CDM,78,65,84
NIF,Mohamed Elyounoussi,79,85,Norway,76,FC Basel,78,LM,39,71,65
NIF,Vincent Aboubakar,78,80,Cameroon,69,FC Porto,78,ST,27,75,80
NIF,Joãozinho,78,90,Brazil,75,FC Krasnodar,78,LM,56,74,51
NIF,Michael Bradley,76,64,United States,77,Toronto FC,78,CDM,71,68,80
NIF,Kasper Dolberg,77,76,Denmark,61,Ajax,78,ST,26,79,69
NIF,Clint Dempsey,77,64,United States,71,Seattle Sounders FC,78,CF,37,78,70
NIF,Alexandr Kokorin,79,84,Russia,71,Zenit St. Petersburg,78,ST,44,75,70
NIF,Miguel Layún,76,78,Mexico,75,FC Porto,78,LB,74,72,71
NIF,Celso Borges,73,61,Costa Rica,73,RC Deportivo de La Coruña,78,CDM,76,77,74
NIF,Fernando Gago,73,62,Argentina,76,Boca Juniors,78,CDM,74,59,68
NIF,Guido Pizarro,70,60,Argentina,71,Sevilla FC,78,CDM,74,62,84
NIF,Javi García,68,65,Spain,67,Real Betis Balompié,78,CDM,77,63,81
NIF,Ismaily,74,82,Brazil,71,Shakhtar Donetsk,78,LB,74,66,76
NIF,Pozuelo,79,59,Spain,76,KRC Genk,78,CAM,50,67,57
NIF,Rodrigo Battaglia,75,66,Argentina,70,Sporting CP,78,CM,77,71,84
NIF,José Izquierdo,81,93,Colombia,67,Brighton & Hove Albion,78,LW,27,73,62
NIF,Robin van Persie,78,64,Netherlands,77,Fenerbahçe SK,78,ST,33,79,63
NIF,Eliseu,74,76,Portugal,70,SL Benfica,78,LB,76,72,80
NIF,Tonny Vilhena,78,73,Netherlands,76,Feyenoord,78,CM,68,68,79
NIF,Burak Yılmaz,67,82,Turkey,65,Trabzonspor,78,ST,31,81,76
NIF,Emmanuel Adebayor,70,69,Togo,65,Medipol Başakşehir FK,78,ST,32,76,73
NIF,Souza,72,70,Brazil,71,Fenerbahçe SK,78,CDM,77,68,82
NIF,Gökhan Gönül,78,80,Turkey,72,Beşiktaş JK,78,RB,75,63,71
NIF,José Sand,73,43,Argentina,63,Club Atlético Lanús,78,ST,33,80,70
NIF,Sergio García,79,75,Spain,73,RCD Espanyol,78,ST,30,77,64
NIF,Christian Gentner,70,49,Germany,73,VfB Stuttgart,78,CM,74,75,80
NIF,Jefferson Farfán,77,83,Peru,77,Lokomotiv Moscow,78,RM,34,76,75
NIF,Marco Ruben,75,76,Argentina,64,Rosario Central,78,ST,41,77,71
NIF,Eljero Elia,84,90,Netherlands,69,Medipol Başakşehir FK,78,LW,31,71,67
NIF,Marek Suchý,65,63,Czech Republic,58,FC Basel,78,CB,78,52,79
NIF,Pavel Mamaev,78,78,Russia,79,FC Krasnodar,78,RW,67,74,66
NIF,Vadis Odjidja-Ofoe,73,65,Belgium,78,Olympiacos CFP,78,CM,68,72,79
NIF,Yann M'Vila,72,75,France,74,Rubin Kazan,78,CDM,74,60,78
NIF,Cenk Tosun,75,73,Turkey,66,Beşiktaş JK,78,ST,30,78,77
NIF,André André,78,71,Portugal,75,FC Porto,78,CM,69,72,68
NIF,Teófilo Gutiérrez,79,65,Colombia,74,Junior FC,78,ST,26,78,74
NIF,Bertrand Traoré,84,88,Burkina Faso,70,Olympique Lyonnais,78,RW,33,69,64
NIF,Paulo Oliveira,62,68,Portugal,50,SD Eibar,78,CB,79,35,79
NIF,Raúl Jiménez,74,76,Mexico,69,SL Benfica,78,ST,39,76,80
NIF,Pedro Santos,80,87,Portugal,73,Columbus Crew SC,78,RM,31,73,57
NIF,Iuri Medeiros,82,79,Portugal,78,Sporting CP,78,RM,29,75,56
IF,Anastasios Bakasetas,75,76,Greece,78,AEK Athens,78,LWB,52,80,77
IF,Massimo Coda,74,72,Italy,60,Benevento,78,ST,29,83,71
NIF,Alan Ruiz,83,62,Argentina,80,Sporting CP,78,CF,34,81,68
TRANSFER,John Guidetti,76,65,Sweden,65,Deportivo Alavés,78,ST,30,80,75
IF,Djaniny,82,88,Cape Verde Islands,74,Santos Laguna,78,RW,40,80,80
TRANSFER,Lucas Alario,75,72,Argentina,59,Bayer 04 Leverkusen,78,ST,30,76,78
TRANSFER,Cenk Tosun,75,73,Turkey,66,Everton,78,ST,30,78,77
IF,Denis Bouanga,82,82,Gabon,74,FC Lorient,78,LM,30,82,66
NIF,José Sand,73,43,Argentina,63,Deportivo Cali,78,ST,33,80,70
TRANSFER,Blerim Džemaili,76,66,Switzerland,76,Bologna,78,CM,67,75,75
NIF,Yann M'Vila,72,75,France,74,AS Saint-Étienne,78,CDM,74,60,78
NIF,Vincent Koziello,79,76,France,76,1. FC Köln,78,CM,73,64,72
NIF,Mathieu Debuchy,73,69,France,73,AS Saint-Étienne,78,RB,77,65,74
NIF,Jony,77,84,Spain,76,Real Sporting de Gijón,78,LM,46,72,66
IF,Waldemar Sobota,83,92,Poland,72,FC St. Pauli Hamburg,78,LM,44,73,62
NIF,Paul Baysse,64,65,France,66,FC Girondins de Bordeaux,78,CB,78,46,80
NIF,Robin van Persie,78,64,Netherlands,77,Feyenoord,78,ST,33,79,63
NIF,Miguel Layún,76,78,Mexico,75,Sevilla FC,78,LB,74,72,71
NIF,Rochina,77,73,Spain,76,Levante UD,78,CAM,42,75,72
NIF,Sebastian Langkamp,45,60,Germany,48,SV Werder Bremen,78,CB,80,29,75
NIF,Portu,79,85,Spain,73,Girona FC,78,ST,61,76,76
NIF,Iuri Medeiros,82,79,Portugal,78,Genoa,78,RM,29,75,56
NIF,Emanuele Giaccherini,82,78,Italy,76,Chievo Verona,78,LW,62,70,62
NIF,Alan Ruiz,83,62,Argentina,80,Colón de Santa Fe,78,ST,34,81,68
NIF,Elías Hernández,80,75,Mexico,76,Club León,78,RM,50,73,58
NIF,Romain Alessandrini,80,89,France,74,LA Galaxy,78,RM,35,76,64
NIF,Ryan Babel,79,81,Netherlands,70,Beşiktaş JK,78,LM,34,78,72
NIF,David Neres,83,87,Brazil,69,Ajax,78,RW,34,72,63
NIF,Enner Valencia,76,87,Ecuador,67,Tigres U.A.N.L.,78,ST,43,77,74
NIF,Yimmi Chará,79,92,Colombia,68,Junior FC,78,RM,48,73,71
NIF,Víctor Vázquez,77,55,Spain,80,Toronto FC,78,CM,44,71,61
NIF,André Almeida,75,66,Portugal,72,SL Benfica,78,RB,78,53,81
NIF,Josef Martínez,82,89,Venezuela,63,Atlanta United FC,78,ST,26,74,73
PTGS,Marvin Plattenhardt,75,77,Germany,77,Hertha Berlin,78,LB,74,55,71
NIF,Cristiano Piccini,74,76,Italy,66,Sporting CP,78,RB,78,41,80
IF,Bryan Linssen,82,85,Netherlands,70,Vitesse,78,LM,40,80,74
NIF,Avilés Hurtado,79,91,Colombia,72,Monterrey,78,LW,46,75,71
NIF,Moussa Sow,77,84,Senegal,69,Bursaspor,78,ST,38,76,76
NIF,Carlos Tévez,78,72,Argentina,74,Boca Juniors,78,CAM,44,78,74
IF,Patrick Bamford,78,82,England,68,Middlesbrough,78,ST,38,78,70
IF,Florian Klein,77,85,Austria,76,FK Austria Wien,78,RB,76,70,77
IF,Igor Coronado,85,82,Brazil,79,Palermo,78,ST,32,81,60
NIF,M'Baye Niang,81,89,Senegal,69,Torino,78,LW,26,75,67
IF,Giorgi Kvilitaia,81,88,Georgia,65,SK Rapid Wien,78,ST,40,78,79
SWAP,Llorente,67,49,Spain,60,Tottenham Hotspur,78,ST,28,75,78
IF,Sebastián Palacios,82,93,Argentina,70,Pachuca,78,RM,37,77,71
SWAP,Benjamin Mendy,75,82,France,70,Manchester City,78,LB,74,48,79
WORLDCUP,Teófilo Gutiérrez,79,65,Colombia,73,CONMEBOL,78,ST,26,78,75
WORLDCUP,Gastón Ramírez,79,71,Uruguay,76,CONMEBOL,78,CAM,39,75,62
WORLDCUP,Yimmi Chará,79,92,Colombia,67,CONMEBOL,78,RM,47,72,70
WORLDCUP,Duván Zapata,72,73,Colombia,52,CONMEBOL,78,ST,27,77,78
WORLDCUP,Cristian Zapata,57,66,Colombia,46,CONMEBOL,78,CB,81,32,79
WORLDCUP,Igor Smolnikov,73,86,Russia,73,UEFA,78,RB,74,60,74
WORLDCUP,James Ward-Prowse,75,66,England,84,UEFA,78,CM,61,66,67
WORLDCUP,Celso Borges,71,61,Costa Rica,73,CONCACAF,78,CDM,76,77,74
WORLDCUP,Karol Linetty,76,74,Poland,70,UEFA,78,CM,70,66,73
WORLDCUP,Jannik Vestergaard,50,46,Denmark,59,UEFA,78,CB,79,49,81
WORLDCUP,Christian Cueva,80,83,Peru,73,CONMEBOL,78,CAM,37,68,54
WORLDCUP,Amin Younes,85,79,Germany,70,UEFA,78,LM,37,62,58
WORLDCUP,Alex Oxlade-Chamberlain,82,88,England,76,UEFA,78,CM,61,73,75
WORLDCUP,Max Meyer,84,72,Germany,78,UEFA,78,CM,57,62,64
WORLDCUP,Roman Zobnin,77,76,Russia,76,UEFA,78,CDM,75,64,71
WORLDCUP,Lautaro Acosta,81,93,Argentina,71,CONMEBOL,78,LW,34,72,56
WORLDCUP,Erik Lamela,80,75,Argentina,79,CONMEBOL,78,RW,45,77,66
WORLDCUP,Theo Walcott,78,91,England,72,UEFA,78,CAM,38,73,65
WORLDCUP,Pione Sisto,82,85,Denmark,72,UEFA,78,LW,52,73,66
NIF,Marco van Ginkel,76,71,Netherlands,74,Chelsea,78,CM,65,76,77
NIF,Takashi Inui,86,83,Japan,73,Real Betis Balompié,78,LM,37,69,58
NIF,Odriozola,66,84,Spain,67,Real Madrid CF,78,RB,74,49,64
NIF,Divock Origi,75,83,Belgium,68,Liverpool,78,ST,31,76,77
NIF,Mattia Caldara,58,67,Italy,45,Juventus,78,CB,80,33,76
NIF,Miguel Layún,76,78,Mexico,75,FC Porto,78,RB,74,72,71
NIF,Thomas Delaney,74,73,Denmark,75,Borussia Dortmund,78,CM,74,71,81
NIF,Mitchell Weiser,83,84,Germany,75,Bayer 04 Leverkusen,78,RB,72,62,70
NIF,Mohamed Elyounoussi,79,85,Norway,76,Southampton,78,LM,39,71,65
NIF,Adrián,81,66,Spain,67,FC Porto,78,ST,28,78,65
NIF,Kwadwo Asamoah,82,77,Ghana,77,Inter,78,LB,75,68,74
NIF,Dominique Heintz,53,62,Germany,64,Sport-Club Freiburg,78,CB,79,30,77
NIF,Capa,76,86,Spain,69,Athletic Club de Bilbao,78,RB,72,63,84
NIF,Karl Toko-Ekambi,78,78,Cameroon,67,Villarreal CF,78,ST,23,77,67
NIF,Borja Bastón,71,62,Spain,59,Swansea City,78,ST,28,78,74
NIF,Carles Gil,79,70,Spain,78,Aston Villa,78,RM,39,69,55
NIF,Jony,77,84,Spain,76,Deportivo Alavés,78,LM,46,72,66
NIF,Leonardo Bittencourt,81,84,Germany,75,TSG 1899 Hoffenheim,78,LM,53,65,62
NIF,Nicolai Müller,81,87,Germany,70,Eintracht Frankfurt,78,RM,45,72,66
NIF,Kyriakos Papadopoulos,49,62,Greece,49,Hamburger SV,79,CB,78,42,83
NIF,Alfred N'Diaye,67,72,Senegal,64,Villarreal CF,78,CDM,76,54,86
NIF,Kevin Wimmer,65,59,Austria,61,Hannover 96,78,CB,79,27,74
NIF,Raúl Bobadilla,78,73,Paraguay,70,Argentinos Juniors,78,ST,37,77,86
NIF,Jefferson Montero,81,90,Ecuador,73,Swansea City,78,LM,31,68,65
NIF,Guido Pizarro,70,60,Argentina,71,Tigres U.A.N.L.,78,CDM,74,62,84
NIF,Rubén Pardo,78,67,Spain,78,Real Sociedad,79,CM,61,68,60
NIF,Victor Moses,82,83,Nigeria,72,Chelsea,79,RWB,69,71,74
NIF,Bernat,83,78,Spain,74,FC Bayern München,79,LB,76,60,66
NIF,Bruno Martins Indi,58,57,Netherlands,59,Stoke City,79,CB,79,42,81
NIF,Diego Llorente,61,61,Spain,62,Real Sociedad,79,CB,80,40,72
NIF,Zlatko Junuzović,81,78,Austria,80,SV Werder Bremen,79,CM,67,74,74
NIF,Riccardo Saponara,81,75,Italy,79,Fiorentina,79,CAM,33,67,66
NIF,Patrick Herrmann,81,87,Germany,74,Borussia Mönchengladbach,79,RM,35,75,59
NIF,Manolo Gabbiadini,78,74,Italy,71,Southampton,79,ST,25,81,70
NIF,Wylan Cyprien,80,79,France,77,OGC Nice,79,CM,73,75,81
NIF,Florin Andone,75,78,Romania,62,RC Deportivo de La Coruña,79,ST,45,78,80
NIF,Nolito,80,72,Spain,76,Sevilla FC,79,LW,39,78,67
NIF,William Vainqueur,72,70,France,69,Antalyaspor,79,CDM,75,57,82
NIF,Danny Drinkwater,76,66,England,75,Chelsea,79,CM,74,65,75
NIF,Marco Benassi,77,68,Italy,76,Fiorentina,79,CM,72,70,77
NIF,Sofiane Feghouli,82,86,Algeria,72,Galatasaray SK,79,RW,32,71,61
NIF,Alessio Romagnoli,64,66,Italy,52,Milan,79,CB,81,34,76
NIF,Balenziaga,71,75,Spain,71,Athletic Club de Bilbao,79,LB,78,49,77
NIF,Hakan Çalhanoğlu,78,69,Turkey,81,Milan,79,LM,41,80,56
NIF,Oyarzabal,79,73,Spain,76,Real Sociedad,79,LW,33,73,57
NIF,Šime Vrsaljko,72,81,Croatia,72,Atlético Madrid,79,RB,77,55,77
NIF,Luke Shaw,77,82,England,71,Manchester United,79,LB,76,51,76
NIF,Denis Cheryshev,79,80,Russia,75,Villarreal CF,79,LM,56,74,70
NIF,Jeffrey Bruma,60,65,Netherlands,63,VfL Wolfsburg,79,CB,78,53,82
NIF,Federico Fernández,52,48,Argentina,51,Swansea City,79,CB,80,28,76
NIF,Oriol Romeu,63,57,Spain,65,Southampton,79,CDM,78,38,85
NIF,Rafael,78,81,Brazil,72,Olympique Lyonnais,79,RB,75,59,78
NIF,Mahmoud Dahoud,80,73,Germany,77,Borussia Dortmund,79,CM,62,65,67
NIF,Christoph Kramer,73,53,Germany,69,Borussia Mönchengladbach,79,CDM,76,47,76
NIF,Yohan Cabaye,76,63,France,78,Crystal Palace,79,CM,73,73,71
NIF,David Abraham,54,80,Argentina,61,Eintracht Frankfurt,79,CB,79,56,77
NIF,Hernán Pérez,80,82,Paraguay,73,RCD Espanyol,79,RM,29,74,72
NIF,Francis Coquelin,75,66,France,67,Arsenal,79,CDM,78,52,80
NIF,Yevhen Konoplyanka,81,86,Ukraine,76,FC Schalke 04,79,LW,30,76,58
NIF,Pablo Piatti,80,82,Argentina,75,RCD Espanyol,79,LM,42,71,56
NIF,Cédric,76,82,Portugal,72,Southampton,79,RB,76,67,72
NIF,Jérémy Toulalan,69,37,France,73,FC Girondins de Bordeaux,79,CDM,76,46,78
NIF,Adem Ljajić,84,80,Serbia,76,Torino,79,LW,32,74,62
NIF,Xabi Prieto,75,48,Spain,84,Real Sociedad,79,CM,46,75,58
NIF,Bojan,78,76,Spain,76,Deportivo Alavés,79,CAM,24,72,47
NIF,Willi Orban,59,54,Germany,52,RB Leipzig,79,CB,79,34,78
NIF,Negredo,71,63,Spain,66,Beşiktaş JK,79,ST,39,80,79
NIF,Malcom,82,83,Brazil,74,FC Girondins de Bordeaux,79,RW,20,73,63
NIF,Michael Krohn-Dehli,77,67,Denmark,82,Sevilla FC,79,LM,64,75,66
NIF,Florian Lejeune,61,49,France,59,Newcastle United,79,CB,78,57,85
NIF,Lucas Leiva,71,45,Brazil,69,Lazio,79,CDM,78,39,74
NIF,Kurt Zouma,56,67,France,58,Stoke City,79,CB,79,50,83
NIF,Lucas Digne,75,80,France,75,FC Barcelona,79,LB,75,61,75
NIF,Phil Jones,62,58,England,64,Manchester United,79,CB,79,56,80
NIF,Escudero,71,75,Spain,73,Sevilla FC,79,LB,76,56,73
NIF,Juraj Kucka,76,69,Slovakia,74,Trabzonspor,79,CM,77,73,89
NIF,Mariano,75,82,Brazil,74,Galatasaray SK,79,RB,73,64,75
NIF,Lisandro López,64,66,Argentina,50,SL Benfica,79,CB,79,51,79
